Content_ID,Platform,Content_Type,AI_Tool_Used,AI_Type,Duration_Seconds,Production_Cost_USD,Views,Likes,Comments,Shares,Engagement_Rate,Watch_Time_Avg_Sec,Retention_Rate,Revenue_USD
ACC017633,TikTok,Reel,HeyGen,Text-to-video,24,14.69,58665,4071,425.0,390.0,0.0833,14.87,62.61,48.12
ACC017634,Instagram,Video,Runway,Image-to-video,881,87.79,3684,280,14.0,16.0,0.0841,285.2,33.82,3.61
ACC017635,Instagram,Video,CapCut AI,Avatar video,888,79.09,10725,530,21.0,87.0,0.0595,325.6,48.69,3.27
ACC017636,TikTok,Reel,HeyGen,Avatar video,74,14.69,22118,1155,64.0,165.0,0.0626,43.39,57.47,21.22
ACC017637,Instagram,Reel,Runway,Image-to-video,85,22.35,4516,209,10.0,38.0,0.0569,57.16,70.71,8.15
ACC017638,TikTok,Reel,InVideo AI,Image-to-video,68,22.45,21179,1770,107.0,223.0,0.0992,22.64,39.94,16.49
ACC017639,Instagram,Reel,Pika,Image-to-video,71,16.88,14183,918,63.0,108.0,0.0768,35.49,59.46,20.04
ACC017640,Instagram,Reel,Synthesia,Avatar video,31,36.71,19664,1022,96.0,160.0,0.065,13.9,47.24,9.38
ACC017641,YouTube,Short,Pika,Text-to-video,60,16.38,4420,236,25.0,11.0,0.0615,26.02,43.1,7.7
ACC017642,YouTube,Video,Pika,Text-to-video,674,63.37,4059,140,11.0,13.0,0.0404,258.26,42.39,48.51
ACC017643,TikTok,Short,Synthesia,Text-to-video,31,24.03,45714,3042,206.0,389.0,0.0796,13.42,46.05,22.06
ACC017644,TikTok,Short,Pika,Text-to-video,23,11.59,10811,789,55.0,130.0,0.0901,13.36,59.79,9.24
ACC017645,YouTube,Short,CapCut AI,Avatar video,23,10.85,5676,245,20.0,14.0,0.0492,11.17,59.21,3.54
ACC017646,Instagram,Video,CapCut AI,Avatar video,530,50.31,20253,1137,56.0,92.0,0.0634,378.55,76.22,14.13
ACC017647,Instagram,Video,InVideo AI,Image-to-video,528,58.51,9529,415,47.0,75.0,0.0564,160.56,33.73,3.26
ACC017648,Instagram,Reel,Runway,AI-assisted editing,36,18.09,9448,369,35.0,68.0,0.05,15.29,49.31,10.48
ACC017649,Instagram,Reel,HeyGen,AI-assisted editing,37,20.15,5135,179,24.0,22.0,0.0438,20.85,65.89,4.73
ACC017650,Instagram,Video,Canva AI,Text-to-video,496,47.85,5585,249,35.0,16.0,0.0537,237.63,49.97,5.1
ACC017651,TikTok,Short,Adobe Firefly,Text-to-video,50,23.71,5798,312,21.0,67.0,0.069,34.08,65.69,0.94
ACC017652,Instagram,Video,Runway,Text-to-video,594,65.48,4279,291,12.0,32.0,0.0783,350.03,59.79,5.59
ACC017653,TikTok,Reel,Canva AI,AI-assisted editing,87,11.77,6222,491,30.0,54.0,0.0924,44.74,54.91,3.83
ACC017654,YouTube,Video,Runway,AI-assisted editing,723,66.15,2308,69,4.0,9.0,0.0355,187.63,27.46,13.29
ACC017655,TikTok,Short,CapCut AI,AI-assisted editing,42,8.64,6521,237,17.0,36.0,0.0445,22.89,52.72,3.77
ACC017656,YouTube,Short,CapCut AI,Avatar video,44,11.19,5311,145,29.0,18.0,0.0362,19.03,50.23,9.68
ACC017657,YouTube,Short,Canva AI,Image-to-video,30,11.24,8994,494,34.0,31.0,0.0622,22.91,81.2,27.96
ACC017658,YouTube,Video,Synthesia,Avatar video,96,22.96,28487,620,66.0,122.0,0.0284,42.69,44.46,46.36
ACC017659,Instagram,Video,Runway,Image-to-video,642,65.77,5585,195,13.0,30.0,0.0426,271.05,41.4,9.49
ACC017660,Instagram,Video,Pika,AI-assisted editing,154,28.25,1616,61,6.0,12.0,0.0489,41.63,27.27,0.7
ACC017661,YouTube,Short,Runway,Text-to-video,53,20.22,16533,493,38.0,36.0,0.0343,37.3,75.71,32.01
ACC017662,TikTok,Short,InVideo AI,AI-assisted editing,17,9.7,1634,83,6.0,17.0,0.0649,11.53,64.95,1.32
ACC017663,YouTube,Video,InVideo AI,Text-to-video,359,48.29,2366,127,13.0,7.0,0.0621,180.57,52.21,13.31
ACC017664,Instagram,Reel,Canva AI,AI-assisted editing,23,7.39,19938,1020,118.0,124.0,0.0633,8.65,42.73,30.09
ACC017665,YouTube,Short,Pika,Image-to-video,58,8.32,15382,392,68.0,67.0,0.0343,37.22,75.68,46.42
ACC017666,YouTube,Video,Synthesia,Avatar video,874,83.65,9260,310,27.0,41.0,0.0408,411.11,56.67,100.74
ACC017667,YouTube,Video,Canva AI,AI-assisted editing,176,20.8,2507,69,14.0,5.0,0.0351,72.06,49.24,27.54
ACC017668,Instagram,Video,CapCut AI,AI-assisted editing,467,45.81,3564,194,20.0,13.0,0.0637,62.24,13.32,2.76
ACC017669,TikTok,Short,Runway,Text-to-video,30,16.03,16667,897,96.0,142.0,0.0681,12.42,41.7,6.82
ACC017670,TikTok,Short,Runway,Image-to-video,14,3.0,24423,1434,142.0,199.0,0.0727,9.02,64.92,11.28
ACC017671,Instagram,Video,InVideo AI,Image-to-video,436,48.07,5706,325,22.0,19.0,0.0641,139.76,37.48,5.96
ACC017672,YouTube,Video,Adobe Firefly,Text-to-video,333,42.72,5315,248,22.0,22.0,0.0549,119.58,47.68,55.62
ACC017673,TikTok,Reel,Synthesia,Text-to-video,39,11.95,43855,2882,300.0,440.0,0.0826,34.02,84.07,12.38
ACC017674,TikTok,Short,CapCut AI,AI-assisted editing,55,10.62,15024,859,105.0,134.0,0.0731,26.63,50.59,17.37
ACC017675,Instagram,Reel,Runway,Text-to-video,31,15.99,13468,683,58.0,72.0,0.0604,20.45,79.47,5.52
ACC017676,TikTok,Reel,HeyGen,Avatar video,64,22.69,6709,314,46.0,42.0,0.0599,41.06,72.65,5.18
ACC017677,YouTube,Short,HeyGen,Avatar video,35,26.94,65438,2041,370.0,144.0,0.039,29.35,84.02,79.28
ACC017678,Instagram,Reel,Runway,Text-to-video,66,22.01,50949,2340,106.0,370.0,0.0553,34.99,59.86,19.84
ACC017679,TikTok,Short,Runway,AI-assisted editing,18,28.0,7185,422,37.0,66.0,0.0731,10.77,63.33,3.75
ACC017680,TikTok,Short,Synthesia,Text-to-video,46,4.36,16529,1140,64.0,72.0,0.0772,30.24,65.79,12.07
ACC017681,TikTok,Short,Pika,Text-to-video,22,13.77,11349,653,63.0,73.0,0.0695,13.15,72.05,8.79
ACC017682,Instagram,Video,Pika,AI-assisted editing,311,40.3,8023,232,26.0,64.0,0.0401,31.67,10.25,4.5
ACC017683,Instagram,Reel,InVideo AI,Text-to-video,68,14.7,37107,2325,77.0,253.0,0.0715,43.42,68.41,68.44
ACC017684,YouTube,Video,Runway,Image-to-video,499,65.74,32519,1383,182.0,120.0,0.0518,219.38,44.74,366.59
ACC017685,YouTube,Short,Canva AI,AI-assisted editing,30,8.13,2732,88,15.0,10.0,0.0414,16.3,65.27,11.17
ACC017686,TikTok,Short,Canva AI,AI-assisted editing,57,10.5,3916,267,14.0,16.0,0.0758,36.02,70.84,0.47
ACC017687,TikTok,Reel,Pika,Text-to-video,73,21.44,3597,200,9.0,18.0,0.0631,50.25,68.96,3.48
ACC017688,Instagram,Video,Canva AI,Avatar video,305,27.35,21187,1245,107.0,65.0,0.0669,113.64,47.42,36.09
ACC017689,YouTube,Video,CapCut AI,AI-assisted editing,423,41.75,173,4,0.0,0.0,0.0231,185.96,52.43,1.7
ACC017690,TikTok,Reel,HeyGen,Text-to-video,63,25.38,26243,905,195.0,266.0,0.0521,40.76,70.95,9.24
ACC017691,TikTok,Reel,Canva AI,AI-assisted editing,19,8.88,8778,675,34.0,78.0,0.0897,9.44,48.3,3.01
ACC017692,YouTube,Video,Runway,Image-to-video,639,74.54,9795,478,46.0,29.0,0.0565,178.93,28.74,42.85
ACC017693,TikTok,Short,Canva AI,AI-assisted editing,26,6.26,9044,610,42.0,45.0,0.0771,18.29,81.76,0.94
ACC017694,Instagram,Reel,Runway,Text-to-video,38,5.15,10860,411,68.0,85.0,0.0519,29.67,79.17,4.86
ACC017695,TikTok,Short,Canva AI,Text-to-video,50,11.25,48346,1646,144.0,288.0,0.043,19.97,48.15,29.3
ACC017696,YouTube,Video,Pika,Image-to-video,874,81.11,12099,544,30.0,38.0,0.0506,264.82,31.16,106.56
ACC017697,Instagram,Video,Pika,Image-to-video,555,51.47,2420,168,9.0,19.0,0.081,146.49,31.79,3.29
ACC017698,YouTube,Video,Synthesia,Avatar video,210,45.43,7963,359,25.0,14.0,0.05,77.42,36.93,73.17
ACC017699,YouTube,Video,Adobe Firefly,Image-to-video,598,67.71,2648,129,8.0,3.0,0.0529,221.87,42.13,17.37
ACC017700,TikTok,Short,Adobe Firefly,Image-to-video,35,16.56,9286,520,23.0,40.0,0.0628,24.47,72.55,7.69
ACC017701,YouTube,Video,Canva AI,Text-to-video,668,61.3,671,27,1.0,2.0,0.0447,209.7,32.76,2.1
ACC017702,TikTok,Short,HeyGen,Text-to-video,46,20.44,29629,1880,197.0,363.0,0.0824,39.55,82.01,22.16
ACC017703,YouTube,Video,CapCut AI,Text-to-video,696,61.6,1386,39,7.0,1.0,0.0339,198.7,33.31,10.91
ACC017704,TikTok,Short,CapCut AI,Image-to-video,26,10.39,2919,215,14.0,23.0,0.0863,20.15,77.17,1.68
ACC017705,TikTok,Reel,CapCut AI,Image-to-video,45,10.38,6976,609,41.0,27.0,0.097,10.44,22.49,6.92
ACC017706,TikTok,Reel,Synthesia,AI-assisted editing,51,26.38,3366,131,13.0,29.0,0.0514,34.37,74.77,4.25
ACC017707,YouTube,Short,Synthesia,Text-to-video,40,18.05,13417,611,73.0,36.0,0.0537,23.72,67.06,9.84
ACC017708,YouTube,Short,Pika,Text-to-video,59,15.18,97522,3373,454.0,237.0,0.0417,36.43,66.76,297.9
ACC017709,YouTube,Video,Runway,AI-assisted editing,752,63.44,3578,94,16.0,11.0,0.0338,227.4,38.63,35.67
ACC017710,TikTok,Short,HeyGen,Avatar video,22,5.56,132931,5428,936.0,849.0,0.0543,14.06,65.54,86.31
ACC017711,TikTok,Short,Adobe Firefly,Text-to-video,50,15.43,43563,1645,260.0,524.0,0.0558,24.41,56.57,6.14
ACC017712,TikTok,Short,InVideo AI,AI-assisted editing,13,6.84,6834,398,29.0,55.0,0.0705,9.16,68.48,6.48
ACC017713,TikTok,Short,InVideo AI,Image-to-video,38,16.88,17324,785,45.0,185.0,0.0586,23.31,57.93,7.28
ACC017714,Instagram,Reel,HeyGen,Avatar video,36,19.37,24204,1087,55.0,177.0,0.0545,12.0,40.12,15.26
ACC017715,TikTok,Reel,CapCut AI,Avatar video,58,11.56,40505,1773,204.0,316.0,0.0566,41.63,70.63,8.31
ACC017716,Instagram,Video,CapCut AI,Text-to-video,430,41.55,19581,839,120.0,54.0,0.0517,137.76,32.59,9.21
ACC017717,Instagram,Video,InVideo AI,Image-to-video,664,58.23,8597,436,33.0,37.0,0.0589,301.37,47.77,2.28
ACC017718,TikTok,Reel,Synthesia,Avatar video,29,26.81,6832,557,37.0,74.0,0.0978,14.0,46.96,9.45
ACC017719,TikTok,Reel,InVideo AI,AI-assisted editing,29,11.29,23047,976,161.0,231.0,0.0594,17.6,72.85,11.77
ACC017720,YouTube,Short,HeyGen,Text-to-video,60,23.97,9624,256,26.0,31.0,0.0325,31.44,51.06,14.1
ACC017721,TikTok,Short,CapCut AI,AI-assisted editing,26,7.39,5176,351,38.0,40.0,0.0829,11.74,45.38,4.73
ACC017722,TikTok,Short,InVideo AI,Image-to-video,48,11.71,2625,184,13.0,30.0,0.0865,32.38,64.38,2.36
ACC017723,TikTok,Reel,CapCut AI,Text-to-video,36,9.39,38293,1532,286.0,252.0,0.0541,10.72,30.83,5.04
ACC017724,TikTok,Reel,HeyGen,Avatar video,36,31.64,10476,859,68.0,106.0,0.0986,16.15,46.26,2.96
ACC017725,YouTube,Short,Runway,Text-to-video,24,7.94,17026,709,89.0,47.0,0.0496,7.0,35.08,8.66
ACC017726,YouTube,Video,HeyGen,Avatar video,302,41.09,3409,83,11.0,5.0,0.029,111.73,40.64,13.64
ACC017727,YouTube,Short,HeyGen,Avatar video,17,27.23,8980,470,17.0,13.0,0.0557,7.89,53.44,9.76
ACC017728,YouTube,Video,Canva AI,AI-assisted editing,345,34.59,4641,245,12.0,10.0,0.0575,109.22,41.21,19.21
ACC017729,TikTok,Reel,Runway,Image-to-video,28,19.86,12868,959,29.0,94.0,0.0841,16.87,66.75,16.55
ACC017730,Instagram,Video,InVideo AI,AI-assisted editing,603,61.7,3382,257,11.0,12.0,0.0828,232.01,45.26,2.32
ACC017731,YouTube,Short,Pika,Image-to-video,49,22.82,29919,868,170.0,119.0,0.0387,19.6,45.78,121.39
ACC017732,YouTube,Short,HeyGen,Text-to-video,13,25.53,7232,274,22.0,30.0,0.0451,7.81,72.62,25.13
ACC017733,Instagram,Reel,Pika,Image-to-video,17,16.86,3972,293,25.0,12.0,0.0831,10.2,68.87,6.31
ACC017734,YouTube,Video,Runway,Image-to-video,463,51.62,16396,494,43.0,23.0,0.0342,194.51,47.82,141.86
ACC017735,Instagram,Reel,HeyGen,AI-assisted editing,43,13.41,5950,382,18.0,34.0,0.0729,29.46,70.43,2.99
ACC017736,TikTok,Reel,Pika,Image-to-video,26,13.7,7929,319,51.0,31.0,0.0506,18.49,77.82,4.76
ACC017737,YouTube,Video,Pika,AI-assisted editing,141,19.33,14383,360,30.0,39.0,0.0298,14.02,10.0,162.57
ACC017738,YouTube,Video,Runway,Text-to-video,803,90.82,11446,292,50.0,17.0,0.0314,404.91,60.22,55.89
ACC017739,YouTube,Short,InVideo AI,Text-to-video,37,12.12,4014,142,7.0,9.0,0.0394,18.8,56.51,4.8
ACC017740,YouTube,Video,CapCut AI,Text-to-video,262,28.02,13597,424,71.0,54.0,0.0404,170.42,78.6,31.75
ACC017741,YouTube,Video,Synthesia,Avatar video,507,65.77,8063,297,21.0,15.0,0.0413,233.99,56.62,56.19
ACC017742,TikTok,Short,CapCut AI,AI-assisted editing,16,11.94,14912,1075,100.0,72.0,0.0836,8.96,66.67,19.28
ACC017743,TikTok,Reel,Synthesia,Avatar video,61,21.89,7795,479,40.0,87.0,0.0777,30.52,59.56,10.06
ACC017744,YouTube,Video,HeyGen,Text-to-video,360,37.38,8016,340,18.0,31.0,0.0485,158.88,53.01,94.27
ACC017745,TikTok,Reel,Synthesia,Avatar video,77,25.82,29068,1592,156.0,294.0,0.0702,42.63,53.04,5.76
ACC017746,YouTube,Video,Synthesia,Avatar video,76,17.86,1560,40,6.0,2.0,0.0308,16.62,26.87,14.08
ACC017747,YouTube,Short,HeyGen,Avatar video,23,24.59,4709,104,21.0,20.0,0.0308,13.21,58.92,12.95
ACC017748,YouTube,Short,Canva AI,Image-to-video,12,8.68,40702,1053,166.0,177.0,0.0343,6.63,65.1,81.41
ACC017749,Instagram,Reel,InVideo AI,Image-to-video,27,22.74,5275,156,30.0,39.0,0.0427,16.1,63.29,8.17
ACC017750,Instagram,Video,CapCut AI,Image-to-video,215,24.49,8497,257,24.0,62.0,0.0404,78.1,43.54,11.66
ACC017751,YouTube,Video,HeyGen,Avatar video,115,17.53,1613,50,4.0,2.0,0.0347,53.66,51.48,12.03
ACC017752,Instagram,Video,Canva AI,AI-assisted editing,850,71.19,2930,202,13.0,20.0,0.0802,206.06,25.04,2.04
ACC017753,YouTube,Video,InVideo AI,Image-to-video,778,79.75,1315,34,3.0,4.0,0.0312,361.48,54.82,8.83
ACC017754,TikTok,Short,InVideo AI,Text-to-video,56,13.44,55908,2076,204.0,273.0,0.0457,44.42,84.18,54.71
ACC017755,TikTok,Short,InVideo AI,AI-assisted editing,55,16.4,37181,2129,84.0,283.0,0.0671,32.84,65.16,20.12
ACC017756,Instagram,Reel,CapCut AI,Text-to-video,39,17.82,58483,3646,314.0,405.0,0.0746,27.72,78.64,63.08
ACC017757,Instagram,Video,Pika,AI-assisted editing,673,61.13,21410,801,118.0,61.0,0.0458,184.29,33.93,12.28
ACC017758,YouTube,Video,HeyGen,AI-assisted editing,105,26.7,2505,120,8.0,5.0,0.0531,30.52,34.25,4.63
ACC017759,TikTok,Short,Runway,AI-assisted editing,40,16.47,5764,429,13.0,54.0,0.0861,24.8,62.75,6.8
ACC017760,YouTube,Video,CapCut AI,Text-to-video,699,64.59,652,28,3.0,2.0,0.0506,169.58,31.51,1.21
ACC017761,Instagram,Reel,CapCut AI,Text-to-video,53,16.13,11077,779,44.0,49.0,0.0787,37.92,76.5,19.91
ACC017762,TikTok,Short,Synthesia,Avatar video,41,5.8,4408,174,16.0,36.0,0.0513,34.97,82.14,4.62
ACC017763,YouTube,Short,Synthesia,Avatar video,15,14.62,31502,1656,179.0,132.0,0.0624,11.91,96.04,112.18
ACC017764,TikTok,Reel,Adobe Firefly,Text-to-video,54,14.26,3834,207,11.0,25.0,0.0634,26.14,50.15,5.16
ACC017765,YouTube,Video,InVideo AI,Image-to-video,619,58.78,4833,169,13.0,18.0,0.0414,106.84,19.36,39.24
ACC017766,Instagram,Reel,Synthesia,Text-to-video,56,21.8,9971,572,20.0,47.0,0.0641,37.15,72.87,5.81
ACC017767,Instagram,Reel,Pika,Text-to-video,48,18.45,11451,613,65.0,65.0,0.0649,31.95,64.91,14.55
ACC017768,YouTube,Video,Adobe Firefly,AI-assisted editing,137,30.47,2794,126,16.0,6.0,0.053,61.68,50.1,26.08
ACC017769,Instagram,Video,HeyGen,Avatar video,166,32.42,9410,352,33.0,64.0,0.0477,54.88,39.44,18.78
ACC017770,YouTube,Short,Pika,Image-to-video,37,13.23,153414,4688,396.0,555.0,0.0368,20.75,58.39,319.27
ACC017771,Instagram,Video,CapCut AI,Image-to-video,819,72.8,10251,548,53.0,82.0,0.0666,310.94,41.85,13.53
ACC017772,YouTube,Short,Runway,Image-to-video,47,31.03,15371,461,59.0,36.0,0.0362,29.2,64.76,14.66
ACC017773,YouTube,Video,Synthesia,Avatar video,449,48.28,902,25,3.0,2.0,0.0333,202.48,46.57,5.65
ACC017774,YouTube,Video,InVideo AI,AI-assisted editing,624,65.4,3511,140,14.0,4.0,0.045,226.61,38.77,23.58
ACC017775,YouTube,Video,Synthesia,Text-to-video,603,71.76,1821,99,5.0,7.0,0.061,149.74,26.6,6.61
ACC017776,TikTok,Reel,Synthesia,Avatar video,16,24.73,15931,536,115.0,116.0,0.0481,12.86,80.78,13.86
ACC017777,TikTok,Reel,Synthesia,Avatar video,61,20.24,3015,162,19.0,29.0,0.0697,35.1,61.61,2.82
ACC017778,Instagram,Reel,CapCut AI,Text-to-video,27,10.89,10393,354,47.0,83.0,0.0466,21.03,77.18,7.11
ACC017779,YouTube,Short,Runway,Image-to-video,59,21.12,6566,157,33.0,15.0,0.0312,29.0,58.79,10.15
ACC017780,TikTok,Short,Canva AI,AI-assisted editing,18,6.92,98256,5420,699.0,1015.0,0.0726,8.62,54.02,50.14
ACC017781,YouTube,Video,CapCut AI,Avatar video,211,20.48,10358,248,52.0,45.0,0.0333,96.07,45.05,88.95
ACC017782,YouTube,Short,CapCut AI,Avatar video,46,11.06,17052,525,75.0,54.0,0.0384,14.7,31.06,65.18
ACC017783,YouTube,Video,Runway,Text-to-video,690,77.33,7492,292,29.0,30.0,0.0468,264.32,46.17,58.51
ACC017784,YouTube,Short,Canva AI,Avatar video,47,16.65,5776,185,26.0,13.0,0.0388,27.29,69.15,9.33
ACC017785,YouTube,Short,Runway,Image-to-video,31,11.42,23919,730,130.0,73.0,0.039,22.99,76.89,98.4
ACC017786,YouTube,Video,HeyGen,Text-to-video,809,76.54,7786,427,43.0,15.0,0.0623,334.41,51.39,26.03
ACC017787,TikTok,Short,Runway,Text-to-video,15,13.45,13525,790,60.0,81.0,0.0688,7.49,57.99,7.77
ACC017788,Instagram,Reel,Canva AI,AI-assisted editing,25,5.36,8648,588,18.0,66.0,0.0777,20.65,93.4,4.53
ACC017789,YouTube,Video,Synthesia,Avatar video,672,85.2,3715,83,21.0,10.0,0.0307,297.96,52.16,12.61
ACC017790,Instagram,Video,InVideo AI,Text-to-video,663,65.63,13646,582,57.0,46.0,0.0502,425.5,66.67,16.05
ACC017791,Instagram,Video,HeyGen,Text-to-video,95,29.89,31030,1016,147.0,241.0,0.0452,9.04,10.0,18.51
ACC017792,TikTok,Short,Pika,Text-to-video,50,12.21,23388,1564,93.0,113.0,0.0757,38.25,72.76,30.63
ACC017793,TikTok,Short,CapCut AI,AI-assisted editing,46,12.27,11108,555,45.0,130.0,0.0657,34.41,79.16,6.56
ACC017794,YouTube,Video,Pika,Image-to-video,379,43.1,16290,783,82.0,39.0,0.0555,124.3,38.51,163.76
ACC017795,Instagram,Video,Canva AI,Text-to-video,617,57.22,2179,141,13.0,6.0,0.0734,171.18,31.42,3.27
ACC017796,YouTube,Video,Adobe Firefly,Image-to-video,241,33.72,5106,135,11.0,8.0,0.0302,62.64,27.19,41.65
ACC017797,YouTube,Video,HeyGen,Avatar video,675,75.78,2687,99,14.0,9.0,0.0454,195.83,30.49,23.16
ACC017798,YouTube,Short,HeyGen,Avatar video,22,28.24,46203,1605,253.0,170.0,0.0439,8.64,37.84,106.39
ACC017799,Instagram,Reel,Runway,Image-to-video,15,10.5,3124,159,16.0,23.0,0.0634,9.31,64.52,1.05
ACC017800,Instagram,Reel,CapCut AI,Image-to-video,76,13.28,18884,930,80.0,73.0,0.0574,32.3,45.31,33.63
ACC017801,TikTok,Reel,InVideo AI,Text-to-video,68,19.41,12672,773,36.0,141.0,0.075,44.79,78.56,5.05
ACC017802,Instagram,Video,CapCut AI,AI-assisted editing,633,56.07,1800,108,4.0,14.0,0.07,261.76,48.84,1.86
ACC017803,YouTube,Video,InVideo AI,Image-to-video,325,37.73,3248,150,10.0,7.0,0.0514,119.4,38.44,34.44
ACC017804,TikTok,Short,Pika,Image-to-video,53,26.03,3817,228,14.0,26.0,0.0702,26.37,48.66,4.86
ACC017805,YouTube,Short,HeyGen,Avatar video,48,26.37,22086,1034,100.0,61.0,0.0541,30.34,70.61,9.44
ACC017806,TikTok,Reel,Pika,Text-to-video,47,14.79,4021,275,9.0,15.0,0.0744,20.88,52.55,3.99
ACC017807,YouTube,Short,Adobe Firefly,Image-to-video,12,27.65,5085,155,9.0,8.0,0.0338,4.83,43.93,11.53
ACC017808,YouTube,Video,CapCut AI,Text-to-video,110,17.64,4990,132,25.0,12.0,0.0339,46.08,49.17,7.68
ACC017809,TikTok,Reel,InVideo AI,AI-assisted editing,41,13.19,7840,373,31.0,42.0,0.0569,28.16,68.78,2.26
ACC017810,Instagram,Video,CapCut AI,Avatar video,385,40.98,14901,1128,82.0,49.0,0.0845,80.87,26.79,15.25
ACC017811,TikTok,Reel,InVideo AI,AI-assisted editing,41,8.51,18072,925,79.0,226.0,0.0681,29.87,78.24,7.59
ACC017812,YouTube,Short,CapCut AI,AI-assisted editing,41,6.54,31674,683,56.0,102.0,0.0266,24.45,57.13,90.32
ACC017813,YouTube,Video,Adobe Firefly,Text-to-video,464,49.27,23366,651,53.0,39.0,0.0318,148.15,36.55,110.57
ACC017814,Instagram,Reel,HeyGen,Text-to-video,39,35.07,14938,702,44.0,127.0,0.0584,25.02,68.41,15.83
ACC017815,TikTok,Reel,CapCut AI,Text-to-video,39,14.26,63268,4711,261.0,343.0,0.084,22.85,70.77,71.89
ACC017816,TikTok,Reel,Canva AI,Image-to-video,74,8.99,4603,189,17.0,16.0,0.0482,31.69,40.51,5.99
ACC017817,YouTube,Video,Adobe Firefly,Image-to-video,431,57.68,43812,1647,156.0,156.0,0.0447,138.37,35.76,126.79
ACC017818,Instagram,Video,Canva AI,Image-to-video,216,22.57,45218,3060,95.0,166.0,0.0734,74.23,43.39,23.75
ACC017819,TikTok,Short,CapCut AI,Image-to-video,24,8.54,20569,1023,135.0,150.0,0.0636,13.3,60.61,6.23
ACC017820,YouTube,Short,Runway,Image-to-video,32,26.46,4759,173,23.0,7.0,0.0427,13.19,45.45,18.22
ACC017821,YouTube,Video,Pika,AI-assisted editing,812,75.58,12654,640,73.0,47.0,0.0601,193.18,23.91,40.04
ACC017822,Instagram,Reel,InVideo AI,Image-to-video,22,14.93,17996,1127,45.0,80.0,0.0696,14.29,77.64,35.77
ACC017823,YouTube,Video,InVideo AI,Text-to-video,364,38.64,4640,200,22.0,17.0,0.0515,70.39,25.13,39.96
ACC017824,TikTok,Reel,Runway,Image-to-video,21,18.47,60092,3939,325.0,345.0,0.0767,13.23,71.5,59.83
ACC017825,YouTube,Short,Synthesia,Avatar video,24,27.23,17867,694,101.0,28.0,0.0461,14.09,55.87,61.17
ACC017826,TikTok,Reel,CapCut AI,Image-to-video,82,11.41,5549,337,37.0,60.0,0.0782,57.56,72.51,2.89
ACC017827,TikTok,Reel,HeyGen,Avatar video,62,13.67,5914,247,42.0,70.0,0.0607,30.54,56.65,2.85
ACC017828,YouTube,Video,HeyGen,Avatar video,310,39.27,7679,422,16.0,31.0,0.0611,141.41,48.58,26.97
ACC017829,Instagram,Reel,InVideo AI,Text-to-video,33,10.46,1391,87,2.0,4.0,0.0669,12.4,44.48,0.76
ACC017830,YouTube,Video,Canva AI,AI-assisted editing,631,59.03,11898,344,60.0,23.0,0.0359,339.71,65.15,66.24
ACC017831,Instagram,Reel,Pika,Text-to-video,32,5.65,6096,217,24.0,38.0,0.0458,20.78,67.52,10.39
ACC017832,TikTok,Reel,Runway,AI-assisted editing,18,10.57,8430,616,56.0,65.0,0.0874,14.15,84.91,8.02
ACC017833,YouTube,Video,Pika,Text-to-video,498,54.57,985,44,2.0,1.0,0.0477,311.08,79.78,3.69
ACC017834,Instagram,Reel,Canva AI,Image-to-video,77,15.81,4649,212,28.0,18.0,0.0555,40.42,50.44,2.26
ACC017835,YouTube,Short,Adobe Firefly,Text-to-video,47,15.09,1547,47,3.0,6.0,0.0362,35.43,81.12,4.15
ACC017836,TikTok,Reel,Runway,Image-to-video,58,27.43,11242,483,64.0,80.0,0.0558,22.21,41.46,4.85
ACC017837,YouTube,Short,CapCut AI,Avatar video,53,13.42,49557,2112,269.0,176.0,0.0516,42.57,83.66,85.58
ACC017838,Instagram,Video,Canva AI,Text-to-video,578,59.52,5150,266,28.0,40.0,0.0649,310.59,55.13,3.82
ACC017839,Instagram,Reel,Canva AI,Image-to-video,63,11.99,11501,663,28.0,44.0,0.0639,26.39,45.21,4.19
ACC017840,YouTube,Short,HeyGen,Avatar video,24,19.96,15038,477,26.0,29.0,0.0354,18.56,79.95,48.53
ACC017841,Instagram,Video,Adobe Firefly,Text-to-video,345,30.54,19473,1090,45.0,147.0,0.0658,92.46,30.05,12.12
ACC017842,Instagram,Reel,Synthesia,Avatar video,68,15.46,5104,310,23.0,41.0,0.0733,43.06,74.11,8.47
ACC017843,TikTok,Short,HeyGen,Avatar video,16,12.16,15365,613,111.0,64.0,0.0513,8.24,54.24,18.62
ACC017844,YouTube,Video,Adobe Firefly,Image-to-video,514,64.74,7733,201,42.0,23.0,0.0344,220.04,55.1,29.31
ACC017845,Instagram,Video,InVideo AI,AI-assisted editing,812,71.63,14822,1086,54.0,65.0,0.0813,286.05,41.21,15.27
ACC017846,Instagram,Reel,CapCut AI,Avatar video,90,13.23,12483,474,78.0,104.0,0.0526,16.86,21.16,13.05
ACC017847,TikTok,Short,Synthesia,Text-to-video,23,17.62,3676,242,8.0,39.0,0.0786,13.18,60.83,0.96
ACC017848,YouTube,Short,CapCut AI,AI-assisted editing,32,8.65,7696,186,17.0,19.0,0.0288,20.16,73.57,27.45
ACC017849,Instagram,Video,Pika,Image-to-video,378,34.51,3252,150,7.0,25.0,0.056,227.34,69.62,3.16
ACC017850,Instagram,Reel,Runway,AI-assisted editing,27,24.72,33641,2350,109.0,165.0,0.078,11.61,52.41,17.4
